team_game_id,game_id,game,team,toi,cf,ca,gf,ga,xgf,xga,is_home,season
5908,2954," 2024-11-23 - Sabres 4, Sharks 2",Buffalo Sabres,60,58,69,4,2,2.5,3.75,0,2425
5909,2955," 2024-11-23 - Rangers 2, Oilers 6",Edmonton Oilers,60,60,62,6,2,2.85,3.23,1,2425
5910,2955," 2024-11-23 - Rangers 2, Oilers 6",New York Rangers,60,62,60,2,6,3.23,2.85,0,2425
5911,2956," 2024-11-24 - Utah HC 2, Maple Leafs 3",Toronto Maple Leafs,60,73,55,3,2,5.04,2.18,1,2425
5912,2956," 2024-11-24 - Utah HC 2, Maple Leafs 3",Utah Hockey Club,60,55,73,2,3,2.18,5.04,0,2425
5913,2957," 2024-11-25 - Avalanche 2, Lightning 8",Tampa Bay Lightning,60,64,53,8,2,3.79,2.77,1,2425
5914,2957," 2024-11-25 - Avalanche 2, Lightning 8",Colorado Avalanche,60,53,64,2,8,2.77,3.79,0,2425
5915,2958," 2024-11-25 - Capitals 4, Panthers 1",Florida Panthers,60,58,73,1,4,2.81,4.49,1,2425
5916,2958," 2024-11-25 - Capitals 4, Panthers 1",Washington Capitals,60,73,58,4,1,4.49,2.81,0,2425
5917,2959," 2024-11-25 - Predators 2, Devils 5",New Jersey Devils,60,73,52,5,2,4.69,2.23,1,2425
5918,2959," 2024-11-25 - Predators 2, Devils 5",Nashville Predators,60,52,73,2,5,2.23,4.69,0,2425
5919,2960," 2024-11-25 - Blues 5, Rangers 2",New York Rangers,60,61,72,2,5,2.46,5.28,1,2425
5920,2960," 2024-11-25 - Blues 5, Rangers 2",St Louis Blues,60,72,61,5,2,5.28,2.46,0,2425
5921,2961," 2024-11-25 - Golden Knights 5, Flyers 4",Philadelphia Flyers,65,71,52,4,4,4.05,2.72,1,2425
5922,2961," 2024-11-25 - Golden Knights 5, Flyers 4",Vegas Golden Knights,65,52,71,4,4,2.72,4.05,0,2425
5923,2962," 2024-11-25 - Stars 4, Hurricanes 6",Carolina Hurricanes,60,57,40,6,4,3.01,3.25,1,2425
5924,2962," 2024-11-25 - Stars 4, Hurricanes 6",Dallas Stars,60,40,57,4,6,3.25,3.01,0,2425
5925,2963," 2024-11-25 - Flames 3, Senators 4",Ottawa Senators,60,66,55,4,3,2.79,1.82,1,2425
5926,2963," 2024-11-25 - Flames 3, Senators 4",Calgary Flames,60,55,66,3,4,1.82,2.79,0,2425
5927,2964," 2024-11-25 - Red Wings 4, Islanders 2",New York Islanders,60,56,54,2,4,2.6,2.74,1,2425
5928,2964," 2024-11-25 - Red Wings 4, Islanders 2",Detroit Red Wings,60,54,56,4,2,2.74,2.6,0,2425
5929,2965," 2024-11-25 - Jets 4, Wild 1",Minnesota Wild,60,72,62,1,4,4.18,3.15,1,2425
5930,2965," 2024-11-25 - Jets 4, Wild 1",Winnipeg Jets,60,62,72,4,1,3.15,4.18,0,2425
5931,2966," 2024-11-25 - Kraken 3, Ducks 2",Anaheim Ducks,60,47,67,2,3,1.76,2.47,1,2425
5932,2966," 2024-11-25 - Kraken 3, Ducks 2",Seattle Kraken,60,67,47,3,2,2.47,1.76,0,2425
5933,2967," 2024-11-25 - Kings 2, Sharks 7",San Jose Sharks,60,40,57,7,2,1.63,2.49,1,2425
5934,2967," 2024-11-25 - Kings 2, Sharks 7",Los Angeles Kings,60,57,40,2,7,2.49,1.63,0,2425
5935,2968," 2024-11-26 - Canucks 2, Bruins 0",Boston Bruins,60,72,31,0,2,3.44,0.78,1,2425
5936,2968," 2024-11-26 - Canucks 2, Bruins 0",Vancouver Canucks,60,31,72,2,0,0.78,3.44,0,2425
5937,2969," 2024-11-26 - Utah HC 3, Canadiens 2",Montreal Canadiens,64.55,47,71,2,3,2.67,3.38,1,2425
5938,2969," 2024-11-26 - Utah HC 3, Canadiens 2",Utah Hockey Club,64.55,71,47,3,2,3.38,2.67,0,2425
5939,2970," 2024-11-27 - Wild 1, Sabres 0",Buffalo Sabres,60,87,55,0,1,3.2,1.82,1,2425
5940,2970," 2024-11-27 - Wild 1, Sabres 0",Minnesota Wild,60,55,87,1,0,1.82,3.2,0,2425
5941,2971," 2024-11-27 - Blues 3, Devils 0",New Jersey Devils,60,81,36,0,3,4.6,1.8,1,2425
5942,2971," 2024-11-27 - Blues 3, Devils 0",St Louis Blues,60,36,81,3,0,1.8,4.6,0,2425
5943,2972," 2024-11-27 - Rangers 3, Hurricanes 4",Carolina Hurricanes,60,68,45,4,3,3.02,2.2,1,2425
5944,2972," 2024-11-27 - Rangers 3, Hurricanes 4",New York Rangers,60,45,68,3,4,2.2,3.02,0,2425
5945,2973," 2024-11-27 - Flames 1, Red Wings 2",Detroit Red Wings,63.58333333,57,60,2,1,2.46,1.78,1,2425
5946,2973," 2024-11-27 - Flames 1, Red Wings 2",Calgary Flames,63.58333333,60,57,1,2,1.78,2.46,0,2425
5947,2974," 2024-11-27 - Capitals 5, Lightning 4",Tampa Bay Lightning,60,52,57,4,5,2.22,2.21,1,2425
5948,2974," 2024-11-27 - Capitals 5, Lightning 4",Washington Capitals,60,57,52,5,4,2.21,2.22,0,2425
5949,2975," 2024-11-27 - Maple Leafs 1, Panthers 5",Florida Panthers,60,60,46,5,1,2.61,1.87,1,2425
5950,2975," 2024-11-27 - Maple Leafs 1, Panthers 5",Toronto Maple Leafs,60,46,60,1,5,1.87,2.61,0,2425
5951,2976," 2024-11-27 - Bruins 6, Islanders 3",New York Islanders,60,56,48,3,6,2.23,2.2,1,2425
5952,2976," 2024-11-27 - Bruins 6, Islanders 3",Boston Bruins,60,48,56,6,3,2.2,2.23,0,2425
5953,2977," 2024-11-27 - Canucks 4, Penguins 5",Pittsburgh Penguins,60,50,57,5,4,2.81,1.75,1,2425
5954,2977," 2024-11-27 - Canucks 4, Penguins 5",Vancouver Canucks,60,57,50,4,5,1.75,2.81,0,2425
5955,2978," 2024-11-27 - Canadiens 4, Blue Jackets 3",Columbus Blue Jackets,60.73333333,54,60,3,4,2.29,2.52,1,2425
5956,2978," 2024-11-27 - Canadiens 4, Blue Jackets 3",Montreal Canadiens,60.73333333,60,54,4,3,2.52,2.29,0,2425
5957,2979," 2024-11-27 - Flyers 3, Predators 2",Nashville Predators,62.51666667,85,45,2,3,2.6,2.8,1,2425
5958,2979," 2024-11-27 - Flyers 3, Predators 2",Philadelphia Flyers,62.51666667,45,85,3,2,2.8,2.6,0,2425
5959,2980," 2024-11-27 - Stars 2, Blackhawks 6",Chicago Blackhawks,60,45,74,6,2,2.21,3.15,1,2425
5960,2980," 2024-11-27 - Stars 2, Blackhawks 6",Dallas Stars,60,74,45,2,6,3.15,2.21,0,2425
5961,2981," 2024-11-27 - Golden Knights 1, Avalanche 2",Colorado Avalanche,65,88,41,1,1,4.01,1.73,1,2425
5962,2981," 2024-11-27 - Golden Knights 1, Avalanche 2",Vegas Golden Knights,65,41,88,1,1,1.73,4.01,0,2425
5963,2982," 2024-11-27 - Jets 1, Kings 4",Los Angeles Kings,60,64,41,4,1,3.77,1.38,1,2425
5964,2982," 2024-11-27 - Jets 1, Kings 4",Winnipeg Jets,60,41,64,1,4,1.38,3.77,0,2425
5965,2983," 2024-11-27 - Ducks 5, Kraken 2",Seattle Kraken,60,84,65,2,5,4.92,4.24,1,2425
5966,2983," 2024-11-27 - Ducks 5, Kraken 2",Anaheim Ducks,60,65,84,5,2,4.24,4.92,0,2425
5967,2984," 2024-11-27 - Senators 4, Sharks 3",San Jose Sharks,60,82,31,3,4,3.79,2.31,1,2425
5968,2984," 2024-11-27 - Senators 4, Sharks 3",Ottawa Senators,60,31,82,4,3,2.31,3.79,0,2425
5969,2985," 2024-11-29 - Rangers 1, Flyers 3",Philadelphia Flyers,60,59,53,3,1,4.13,1.74,1,2425
5970,2985," 2024-11-29 - Rangers 1, Flyers 3",New York Rangers,60,53,59,1,3,1.74,4.13,0,2425
5971,2986," 2024-11-29 - Blackhawks 2, Wild 3",Minnesota Wild,60,60,38,3,2,2.51,1.87,1,2425
5972,2986," 2024-11-29 - Blackhawks 2, Wild 3",Chicago Blackhawks,60,38,60,2,3,1.87,2.51,0,2425
5973,2987," 2024-11-29 - Canucks 4, Sabres 3",Buffalo Sabres,63.98333333,69,48,3,4,3.46,1.83,1,2425
5974,2987," 2024-11-29 - Canucks 4, Sabres 3",Vancouver Canucks,63.98333333,48,69,4,3,1.83,3.46,0,2425
5975,2988," 2024-11-29 - Devils 5, Red Wings 4",Detroit Red Wings,60,57,82,4,5,3.2,5.37,1,2425
5976,2988," 2024-11-29 - Devils 5, Red Wings 4",New Jersey Devils,60,82,57,5,4,5.37,3.2,0,2425
5977,2989," 2024-11-29 - Islanders 4, Capitals 5",Washington Capitals,61.33333333,60,46,5,4,2.61,2.36,1,2425
5978,2989," 2024-11-29 - Islanders 4, Capitals 5",New York Islanders,61.33333333,46,60,4,5,2.36,2.61,0,2425
5979,2990," 2024-11-29 - Panthers 6, Hurricanes 3",Carolina Hurricanes,60,66,58,3,6,2.86,3.03,1,2425
5980,2990," 2024-11-29 - Panthers 6, Hurricanes 3",Florida Panthers,60,58,66,6,3,3.03,2.86,0,2425
5981,2991," 2024-11-29 - Flames 2, Blue Jackets 5",Columbus Blue Jackets,60,54,61,5,2,3.77,2.77,1,2425
5982,2991," 2024-11-29 - Flames 2, Blue Jackets 5",Calgary Flames,60,61,54,2,5,2.77,3.77,0,2425
5983,2992," 2024-11-29 - Lightning 3, Predators 2",Nashville Predators,61.01666667,60,67,2,3,2.25,2.62,1,2425
5984,2992," 2024-11-29 - Lightning 3, Predators 2",Tampa Bay Lightning,61.01666667,67,60,3,2,2.62,2.25,0,2425
5985,2993," 2024-11-29 - Kings 2, Ducks 1",Anaheim Ducks,60,62,57,1,2,3.41,3.4,1,2425
5986,2993," 2024-11-29 - Kings 2, Ducks 1",Los Angeles Kings,60,57,62,2,1,3.4,3.41,0,2425
5987,2994," 2024-11-29 - Kraken 5, Sharks 8",San Jose Sharks,60,52,65,8,5,2.27,2.95,1,2425
5988,2994," 2024-11-29 - Kraken 5, Sharks 8",Seattle Kraken,60,65,52,5,8,2.95,2.27,0,2425
5989,2995," 2024-11-29 - Penguins 2, Bruins 1",Boston Bruins,60,55,62,1,2,1.99,3.6,1,2425
5990,2995," 2024-11-29 - Penguins 2, Bruins 1",Pittsburgh Penguins,60,62,55,2,1,3.6,1.99,0,2425
5991,2996," 2024-11-29 - Avalanche 3, Stars 5",Dallas Stars,60,54,61,5,3,2.92,4.17,1,2425
5992,2996," 2024-11-29 - Avalanche 3, Stars 5",Colorado Avalanche,60,61,54,3,5,4.17,2.92,0,2425
5993,2997," 2024-11-29 - Jets 3, Golden Knights 4",Vegas Golden Knights,60,54,55,4,3,3.08,2.1,1,2425
5994,2997," 2024-11-29 - Jets 3, Golden Knights 4",Winnipeg Jets,60,55,54,3,4,2.1,3.08,0,2425
5995,2998," 2024-11-29 - Oilers 4, Utah HC 3",Utah Hockey Club,61.3,54,63,3,4,2.81,2.4,1,2425
5996,2998," 2024-11-29 - Oilers 4, Utah HC 3",Edmonton Oilers,61.3,63,54,4,3,2.4,2.81,0,2425
5997,2999," 2024-11-30 - Canadiens 3, Rangers 4",New York Rangers,60,64,56,4,3,2.53,3.66,1,2425
5998,2999," 2024-11-30 - Canadiens 3, Rangers 4",Montreal Canadiens,60,56,64,3,4,3.66,2.53,0,2425
5999,3000," 2024-11-30 - Hurricanes 0, Panthers 6",Florida Panthers,60,53,51,6,0,3.15,2.28,1,2425
6000,3000," 2024-11-30 - Hurricanes 0, Panthers 6",Carolina Hurricanes,60,51,53,0,6,2.28,3.15,0,2425
6001,3001," 2024-11-30 - Maple Leafs 5, Lightning 3",Tampa Bay Lightning,60,75,46,3,5,4.21,2.57,1,2425
6002,3001," 2024-11-30 - Maple Leafs 5, Lightning 3",Toronto Maple Leafs,60,46,75,5,3,2.57,4.21,0,2425
6003,3002," 2024-11-30 - Capitals 6, Devils 5",New Jersey Devils,60,52,64,5,6,2.76,3.94,1,2425
6004,3002," 2024-11-30 - Capitals 6, Devils 5",Washington Capitals,60,64,52,6,5,3.94,2.76,0,2425
6005,3003," 2024-11-30 - Flames 2, Penguins 6",Pittsburgh Penguins,60,73,71,6,2,4.1,2.98,1,2425
6006,3003," 2024-11-30 - Flames 2, Penguins 6",Calgary Flames,60,71,73,2,6,2.98,4.1,0,2425
6007,3004," 2024-11-30 - Flyers 3, Blues 2",St Louis Blues,60.46666667,61,57,2,3,3.36,3.16,1,2425
6008,3004," 2024-11-30 - Flyers 3, Blues 2",Philadelphia Flyers,60.46666667,57,61,3,2,3.16,3.36,0,2425
6009,3005," 2024-11-30 - Senators 2, Kings 5",Los Angeles Kings,60,57,57,5,2,2.22,1.92,1,2425
6010,3005," 2024-11-30 - Senators 2, Kings 5",Ottawa Senators,60,57,57,2,5,1.92,2.22,0,2425
6011,3006," 2024-11-30 - Sabres 0, Islanders 3",New York Islanders,60,45,64,3,0,2.59,1.9,1,2425
6012,3006," 2024-11-30 - Sabres 0, Islanders 3",Buffalo Sabres,60,64,45,0,3,1.9,2.59,0,2425
6013,3007," 2024-11-30 - Predators 2, Wild 3",Minnesota Wild,61,54,69,3,2,2.58,1.99,1,2425
6014,3007," 2024-11-30 - Predators 2, Wild 3",Nashville Predators,61,69,54,2,3,1.99,2.58,0,2425
6015,3008," 2024-11-30 - Oilers 4, Avalanche 1",Colorado Avalanche,60,56,57,1,4,2.55,4.22,1,2425
6016,3008," 2024-11-30 - Oilers 4, Avalanche 1",Edmonton Oilers,60,57,56,4,1,4.22,2.55,0,2425
6017,3009," 2024-11-30 - Utah HC 6, Golden Knights 0",Vegas Golden Knights,60,65,57,0,6,3.15,2.61,1,2425
6018,3009," 2024-11-30 - Utah HC 6, Golden Knights 0",Utah Hockey Club,60,57,65,6,0,2.61,3.15,0,2425
6019,3010," 2024-11-30 - Sharks 4, Kraken 2",Seattle Kraken,60,84,60,2,4,2.88,3.66,1,2425
6020,3010," 2024-11-30 - Sharks 4, Kraken 2",San Jose Sharks,60,60,84,4,2,3.66,2.88,0,2425
6021,3011," 2024-12-01 - Canucks 5, Red Wings 4",Detroit Red Wings,64,61,70,4,5,3.21,3.77,1,2425
6022,3011," 2024-12-01 - Canucks 5, Red Wings 4",Vancouver Canucks,64,70,61,5,4,3.77,3.21,0,2425
6023,3012," 2024-12-01 - Canadiens 3, Bruins 6",Boston Bruins,60,58,58,6,3,4.23,2.24,1,2425
6024,3012," 2024-12-01 - Canadiens 3, Bruins 6",Montreal Canadiens,60,58,58,3,6,2.24,4.23,0,2425
6025,3013," 2024-12-01 - Blue Jackets 6, Blackhawks 3",Chicago Blackhawks,60,51,54,3,6,2.52,3.22,1,2425
6026,3013," 2024-12-01 - Blue Jackets 6, Blackhawks 3",Columbus Blue Jackets,60,54,51,6,3,3.22,2.52,0,2425
6027,3014," 2024-12-01 - Jets 1, Stars 3",Dallas Stars,60,63,56,3,1,3.93,2.04,1,2425
6028,3014," 2024-12-01 - Jets 1, Stars 3",Winnipeg Jets,60,56,63,1,3,2.04,3.93,0,2425
6029,3015," 2024-12-01 - Senators 3, Ducks 4",Anaheim Ducks,65,65,70,3,3,3.61,4.93,1,2425
6030,3015," 2024-12-01 - Senators 3, Ducks 4",Ottawa Senators,65,70,65,3,3,4.93,3.61,0,2425
6031,3016," 2024-12-02 - Devils 5, Rangers 1",New York Rangers,60,83,56,1,5,3.95,3.57,1,2425
6032,3016," 2024-12-02 - Devils 5, Rangers 1",New Jersey Devils,60,56,83,5,1,3.57,3.95,0,2425
6033,3017," 2024-12-02 - Blackhawks 1, Maple Leafs 4",Toronto Maple Leafs,60,37,60,4,1,2.41,3.21,1,2425
6034,3017," 2024-12-02 - Blackhawks 1, Maple Leafs 4",Chicago Blackhawks,60,60,37,1,4,3.21,2.41,0,2425
6035,3018," 2024-12-02 - Stars 2, Utah HC 1",Utah Hockey Club,60,68,60,1,2,3.06,2.35,1,2425
6036,3018," 2024-12-02 - Stars 2, Utah HC 1",Dallas Stars,60,60,68,2,1,2.35,3.06,0,2425
6037,3019," 2024-12-03 - Red Wings 2, Bruins 3",Boston Bruins,62.25,63,54,3,2,1.42,2.22,1,2425
6038,3019," 2024-12-03 - Red Wings 2, Bruins 3",Detroit Red Wings,62.25,54,63,2,3,2.22,1.42,0,2425
6039,3020," 2024-12-03 - Avalanche 5, Sabres 4",Buffalo Sabres,60,60,75,4,5,3.8,3.38,1,2425
6040,3020," 2024-12-03 - Avalanche 5, Sabres 4",Colorado Avalanche,60,75,60,5,4,3.38,3.8,0,2425
6041,3021," 2024-12-03 - Islanders 1, Canadiens 2",Montreal Canadiens,62.65,51,59,2,1,2.94,3.92,1,2425
6042,3021," 2024-12-03 - Islanders 1, Canadiens 2",New York Islanders,62.65,59,51,1,2,3.92,2.94,0,2425
6043,3022," 2024-12-03 - Panthers 4, Penguins 5",Pittsburgh Penguins,61.51666667,46,81,5,4,1.87,3.78,1,2425
6044,3022," 2024-12-03 - Panthers 4, Penguins 5",Florida Panthers,61.51666667,81,46,4,5,3.78,1.87,0,2425
6045,3023," 2024-12-03 - Sharks 2, Capitals 1",Washington Capitals,60.65,68,72,1,2,3.19,3.43,1,2425
6046,3023," 2024-12-03 - Sharks 2, Capitals 1",San Jose Sharks,60.65,72,68,2,1,3.43,3.19,0,2425
6047,3024," 2024-12-03 - Kraken 4, Hurricanes 2",Carolina Hurricanes,60,59,50,2,4,2.11,4.49,1,2425
6048,3024," 2024-12-03 - Kraken 4, Hurricanes 2",Seattle Kraken,60,50,59,4,2,4.49,2.11,0,2425
6049,3025," 2024-12-03 - Canucks 2, Wild 3",Minnesota Wild,64.6,62,49,3,2,1.84,3.08,1,2425
6050,3025," 2024-12-03 - Canucks 2, Wild 3",Vancouver Canucks,64.6,49,62,2,3,3.08,1.84,0,2425
6051,3026," 2024-12-03 - Blues 4, Jets 1",Winnipeg Jets,60,54,53,1,4,1.8,4.99,1,2425
6052,3026," 2024-12-03 - Blues 4, Jets 1",St Louis Blues,60,53,54,4,1,4.99,1.8,0,2425
6053,3027," 2024-12-03 - Blue Jackets 0, Flames 3",Calgary Flames,60,63,48,3,0,3.57,1.72,1,2425
6054,3027," 2024-12-03 - Blue Jackets 0, Flames 3",Columbus Blue Jackets,60,48,63,0,3,1.72,3.57,0,2425
6055,3028," 2024-12-03 - Oilers 0, Golden Knights 1",Vegas Golden Knights,60,44,66,1,0,1.13,2.88,1,2425
6056,3028," 2024-12-03 - Oilers 0, Golden Knights 1",Edmonton Oilers,60,66,44,0,1,2.88,1.13,0,2425
6057,3029," 2024-12-04 - Predators 2, Maple Leafs 3",Toronto Maple Leafs,60,53,62,3,2,2.5,3.2,1,2425
6058,3029," 2024-12-04 - Predators 2, Maple Leafs 3",Nashville Predators,60,62,53,2,3,3.2,2.5,0,2425
6059,3030," 2024-12-04 - Bruins 4, Blackhawks 2",Chicago Blackhawks,60,44,50,2,4,1.24,3.32,1,2425
6060,3030," 2024-12-04 - Bruins 4, Blackhawks 2",Boston Bruins,60,50,44,4,2,3.32,1.24,0,2425
6061,3031," 2024-12-04 - Golden Knights 4, Ducks 1",Anaheim Ducks,60,54,62,1,4,1.74,4.12,1,2425
6062,3031," 2024-12-04 - Golden Knights 4, Ducks 1",Vegas Golden Knights,60,62,54,4,1,4.12,1.74,0,2425
6063,3032," 2024-12-04 - Stars 2, Kings 3",Los Angeles Kings,60,42,69,3,2,1.69,2.65,1,2425
6064,3032," 2024-12-04 - Stars 2, Kings 3",Dallas Stars,60,69,42,2,3,2.65,1.69,0,2425
6065,3033," 2024-12-05 - Jets 3, Sabres 2",Buffalo Sabres,63.98333333,65,62,2,3,4.33,3.18,1,2425
6066,3033," 2024-12-05 - Jets 3, Sabres 2",Winnipeg Jets,63.98333333,62,65,3,2,3.18,4.33,0,2425
6067,3034," 2024-12-05 - Predators 0, Canadiens 3",Montreal Canadiens,60,53,72,3,0,4.04,5.05,1,2425
6068,3034," 2024-12-05 - Predators 0, Canadiens 3",Nashville Predators,60,72,53,0,3,5.05,4.04,0,2425
6069,3035," 2024-12-05 - Red Wings 1, Senators 2",Ottawa Senators,60,59,52,2,1,2.18,2.14,1,2425
6070,3035," 2024-12-05 - Red Wings 1, Senators 2",Detroit Red Wings,60,52,59,1,2,2.14,2.18,0,2425
6071,3036," 2024-12-05 - Sharks 1, Lightning 8",Tampa Bay Lightning,60,60,54,8,1,2.93,2.14,1,2425
6072,3036," 2024-12-05 - Sharks 1, Lightning 8",San Jose Sharks,60,54,60,1,8,2.14,2.93,0,2425
6073,3037," 2024-12-05 - Panthers 7, Flyers 5",Philadelphia Flyers,60,60,64,5,7,2.76,2.95,1,2425
6074,3037," 2024-12-05 - Panthers 7, Flyers 5",Florida Panthers,60,64,60,7,5,2.95,2.76,0,2425
6075,3038," 2024-12-05 - Avalanche 3, Hurricanes 5",Carolina Hurricanes,60,74,38,5,3,4.96,2.2,1,2425
6076,3038," 2024-12-05 - Avalanche 3, Hurricanes 5",Colorado Avalanche,60,38,74,3,5,2.2,4.96,0,2425
6077,3039," 2024-12-05 - Kraken 5, Islanders 2",New York Islanders,60,63,61,2,5,2.67,3.34,1,2425
6078,3039," 2024-12-05 - Kraken 5, Islanders 2",Seattle Kraken,60,61,63,5,2,3.34,2.67,0,2425
6079,3040," 2024-12-05 - Blues 4, Flames 3",Calgary Flames,62.41666667,75,47,3,4,3.72,2.76,1,2425
6080,3040," 2024-12-05 - Blues 4, Flames 3",St Louis Blues,62.41666667,47,75,4,3,2.76,3.72,0,2425
6081,3041," 2024-12-05 - Blue Jackets 3, Oilers 6",Edmonton Oilers,60,65,49,6,3,4.11,1.96,1,2425
6082,3041," 2024-12-05 - Blue Jackets 3, Oilers 6",Columbus Blue Jackets,60,49,65,3,6,1.96,4.11,0,2425
6083,3042," 2024-12-06 - Capitals 3, Maple Leafs 1",Toronto Maple Leafs,60,50,70,1,3,2.11,3.95,1,2425
6084,3042," 2024-12-06 - Capitals 3, Maple Leafs 1",Washington Capitals,60,70,50,3,1,3.95,2.11,0,2425
6085,3043," 2024-12-06 - Kraken 2, Devils 3",New Jersey Devils,60,76,52,3,2,4.16,2.04,1,2425
6086,3043," 2024-12-06 - Kraken 2, Devils 3",Seattle Kraken,60,52,76,2,3,2.04,4.16,0,2425
6087,3044," 2024-12-06 - Penguins 2, Rangers 4",New York Rangers,60,59,54,4,2,2.45,3.57,1,2425
6088,3044," 2024-12-06 - Penguins 2, Rangers 4",Pittsburgh Penguins,60,54,59,2,4,3.57,2.45,0,2425
6089,3045," 2024-12-06 - Blue Jackets 2, Canucks 5",Vancouver Canucks,60,45,75,5,2,2.46,2.59,1,2425
6090,3045," 2024-12-06 - Blue Jackets 2, Canucks 5",Columbus Blue Jackets,60,75,45,2,5,2.59,2.46,0,2425
6091,3046," 2024-12-06 - Stars 2, Golden Knights 3",Vegas Golden Knights,60,61,69,3,2,2.9,4.35,1,2425
6092,3046," 2024-12-06 - Stars 2, Golden Knights 3",Dallas Stars,60,69,61,2,3,4.35,2.9,0,2425
6093,3047," 2024-12-06 - Wild 5, Ducks 1",Anaheim Ducks,60,66,63,1,5,2.69,4.43,1,2425
6094,3047," 2024-12-06 - Wild 5, Ducks 1",Minnesota Wild,60,63,66,5,1,4.43,2.69,0,2425
6095,3048," 2024-12-07 - Flyers 3, Bruins 4",Boston Bruins,62.81666667,61,47,4,3,3.62,2.23,1,2425
6096,3048," 2024-12-07 - Flyers 3, Bruins 4",Philadelphia Flyers,62.81666667,47,61,3,4,2.23,3.62,0,2425
6097,3049," 2024-12-07 - Utah HC 5, Sabres 2",Buffalo Sabres,60,63,55,2,5,3.01,2.57,1,2425
6098,3049," 2024-12-07 - Utah HC 5, Sabres 2",Utah Hockey Club,60,55,63,5,2,2.57,3.01,0,2425
6099,3050," 2024-12-07 - Jets 4, Blackhawks 2",Chicago Blackhawks,60,35,62,2,4,0.82,4.62,1,2425
6100,3050," 2024-12-07 - Jets 4, Blackhawks 2",Winnipeg Jets,60,62,35,4,2,4.62,0.82,0,2425
6101,3051," 2024-12-07 - Hurricanes 3, Islanders 4",New York Islanders,60,48,83,4,3,2.75,2.38,1,2425
6102,3051," 2024-12-07 - Hurricanes 3, Islanders 4",Carolina Hurricanes,60,83,48,3,4,2.38,2.75,0,2425
6103,3052," 2024-12-07 - Sharks 1, Panthers 3",Florida Panthers,60,94,59,3,1,5.21,4.23,1,2425
6104,3052," 2024-12-07 - Sharks 1, Panthers 3",San Jose Sharks,60,59,94,1,3,4.23,5.21,0,2425
6105,3053," 2024-12-07 - Capitals 4, Canadiens 2",Montreal Canadiens,60,52,73,2,4,2.62,4.26,1,2425
6106,3053," 2024-12-07 - Capitals 4, Canadiens 2",Washington Capitals,60,73,52,4,2,4.26,2.62,0,2425
6107,3054," 2024-12-07 - Predators 1, Senators 3",Ottawa Senators,60,59,78,3,1,3.52,3.39,1,2425
6108,3054," 2024-12-07 - Predators 1, Senators 3",Nashville Predators,60,78,59,1,3,3.39,3.52,0,2425
6109,3055," 2024-12-07 - Avalanche 2, Red Wings 1",Detroit Red Wings,60,59,66,1,2,3.56,3.36,1,2425
6110,3055," 2024-12-07 - Avalanche 2, Red Wings 1",Colorado Avalanche,60,66,59,2,1,3.36,3.56,0,2425
6111,3056," 2024-12-07 - Maple Leafs 2, Penguins 5",Pittsburgh Penguins,60,65,65,5,2,3.37,3.23,1,2425
6112,3056," 2024-12-07 - Maple Leafs 2, Penguins 5",Toronto Maple Leafs,60,65,65,2,5,3.23,3.37,0,2425
6113,3057," 2024-12-07 - Wild 1, Kings 4",Los Angeles Kings,60,69,57,4,1,2.68,2.13,1,2425
6114,3057," 2024-12-07 - Wild 1, Kings 4",Minnesota Wild,60,57,69,1,4,2.13,2.68,0,2425
6115,3058," 2024-12-07 - Blues 2, Oilers 4",Edmonton Oilers,60,52,63,4,2,2.56,3.09,1,2425
6116,3058," 2024-12-07 - Blues 2, Oilers 4",St Louis Blues,60,63,52,2,4,3.09,2.56,0,2425
6117,3059," 2024-12-08 - Kraken 7, Rangers 5",New York Rangers,60,79,51,5,7,3.86,1.93,1,2425
6118,3059," 2024-12-08 - Kraken 7, Rangers 5",Seattle Kraken,60,51,79,7,5,1.93,3.86,0,2425
6119,3060," 2024-12-08 - Lightning 4, Canucks 2",Vancouver Canucks,60,49,63,2,4,2.29,4.03,1,2425
6120,3060," 2024-12-08 - Lightning 4, Canucks 2",Tampa Bay Lightning,60,63,49,4,2,4.03,2.29,0,2425
6121,3061," 2024-12-08 - Islanders 4, Senators 2",Ottawa Senators,60,67,36,2,4,2.84,2.94,1,2425
6122,3061," 2024-12-08 - Islanders 4, Senators 2",New York Islanders,60,36,67,4,2,2.94,2.84,0,2425
6123,3062," 2024-12-08 - Blue Jackets 4, Jets 1",Winnipeg Jets,60,70,59,1,4,3.09,3.78,1,2425
6124,3062," 2024-12-08 - Blue Jackets 4, Jets 1",Columbus Blue Jackets,60,59,70,4,1,3.78,3.09,0,2425
6125,3063," 2024-12-08 - Avalanche 4, Devils 0",New Jersey Devils,60,59,54,0,4,3.18,1.98,1,2425
6126,3063," 2024-12-08 - Avalanche 4, Devils 0",Colorado Avalanche,60,54,59,4,0,1.98,3.18,0,2425
6127,3064," 2024-12-08 - Utah HC 4, Flyers 2",Philadelphia Flyers,60,63,56,2,4,3.03,2.94,1,2425
6128,3064," 2024-12-08 - Utah HC 4, Flyers 2",Utah Hockey Club,60,56,63,4,2,2.94,3.03,0,2425
6129,3065," 2024-12-08 - Flames 2, Stars 6",Dallas Stars,60,58,65,6,2,2.39,1.85,1,2425
6130,3065," 2024-12-08 - Flames 2, Stars 6",Calgary Flames,60,65,58,2,6,1.85,2.39,0,2425
