replay id;replay title;map;date;result;team name;opposing team name;player name;car id;car name;score;goals;assists;saves;shots;shots conceded;goals conceded;goals conceded while last defender;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;avg speed;total distance;time slow speed;percentage slow speed;time boost speed;percentage boost speed;time supersonic speed;percentage supersonic speed;time on ground;percentage on ground;time low in air;percentage low in air;time high in air;percentage high in air;time powerslide;avg powerslide time;count powerslide;time most back;percentage most back;time most forward;percentage most forward;time in front of ball;percentage in front of ball;time behind ball;percentage behind ball;time in front of ball;percentage in front of ball;time defensive half;percentage defensive half;time offensive half;percentage offensive half;time defensive third;percentage defensive third;time neutral third;percentage neutral third;time offensive third;percentage offensive third;avg distance to ball;avg distance to ball has possession;avg distance to ball no possession;avg distance to team mates;demos inflicted;demos taken
c74a8839-b3b8-4407-9db9-37e94799630f;Game  3 VIT ;DFH Stadium;2025-02-21 15:22:44;loss;GEEKAY ESPORTS;TEAM VITALITY;oaly.;4284;Fennec;224;0;2;0;2;14;7;0;0;448;48.71;2858;2078;780;25;72;723;518;205;8;21;39.36;25.39;605;352;200;1622;571288;162.64;41.4;149.78;38.13;80.44;20.48;209.53;53.34;151.81;38.64;31.51;8.02;6.81;0.1;70;87.6;22.18;128.6;32.56;142.58;36.29;250.27;63.71;142.58;36.29;256.52;65.3;136.33;34.7;199.98;50.9;116.65;29.69;76.22;19.4;2763;2720;2791;3544;1;1
c74a8839-b3b8-4407-9db9-37e94799630f;Game  3 VIT ;DFH Stadium;2025-02-21 15:22:44;loss;GEEKAY ESPORTS;TEAM VITALITY;Joyo;4284;Fennec;448;2;0;2;2;14;7;4;100;454;52.38;3115;2239;876;26;74;490;276;214;3;19;32.28;47.67;505;411;29;1608;562335;165.86;42.48;144.69;37.06;79.91;20.47;212.83;54.51;156.87;40.18;20.76;5.32;8.92;0.1;87;139.8;35.39;102.1;25.85;111.81;28.64;278.65;71.36;111.81;28.64;284.24;72.79;106.23;27.21;225.73;57.81;111.2;28.48;53.54;13.71;2709;2461;2905;3685;1;1
c74a8839-b3b8-4407-9db9-37e94799630f;Game  3 VIT ;DFH Stadium;2025-02-21 15:22:44;win;TEAM VITALITY;GEEKAY ESPORTS;M0nkey M00n;23;Octane;570;2;1;2;5;6;3;1;40;346;45.72;2198;1534;664;16;61;670;400;270;4;24;69.46;24.24;278;78;10;1454;511327;205.9;52.41;137.29;34.95;49.66;12.64;236.28;60.14;131.44;33.46;25.14;6.4;6.01;0.13;48;110.7;28.03;158.2;40.05;110.9;28.23;281.95;71.77;110.9;28.23;229.41;58.39;163.45;41.61;169.78;43.22;102.95;26.21;120.12;30.58;2741;2709;2793;3573;0;1
c74a8839-b3b8-4407-9db9-37e94799630f;Game  3 VIT ;DFH Stadium;2025-02-21 15:22:44;win;TEAM VITALITY;GEEKAY ESPORTS;ExoTiiK;4284;Fennec;397;1;3;0;3;6;3;2;33.33;366;47.22;2033;1277;756;16;57;155;0;155;0;13;38.1;36.44;353;176;0;1463;515069;218.62;55.65;131.99;33.6;42.24;10.75;232.83;59.27;139.28;35.45;20.74;5.28;6.4;0.12;55;144.6;36.61;76;19.24;69.35;17.65;323.5;82.35;69.35;17.65;278.86;70.98;113.99;29.02;188.68;48.03;142.99;36.4;61.18;15.57;2764;2921;2562;3485;1;1
c74a8839-b3b8-4407-9db9-37e94799630f;Game  3 VIT ;DFH Stadium;2025-02-21 15:22:44;win;TEAM VITALITY;GEEKAY ESPORTS;zen;4284;Fennec;703;4;1;1;6;6;3;0;66.67;408;42.83;2463;1725;738;20;65;523;282;241;3;22;49.22;57.23;356;300;20;1548;542392;176.02;44.99;161.79;41.35;53.47;13.67;210.9;53.9;158.23;40.44;22.15;5.66;5.81;0.1;58;110.6;28;120.8;30.58;81.03;20.71;310.25;79.29;81.03;20.71;253.51;64.79;137.77;35.21;181.81;46.47;128.52;32.85;80.95;20.69;2936;2819;3088;3514;1;1
be522958-cf24-4b5a-bed4-f2212cfbb61f;g2 dig vs rrg;DFH Stadium;2025-02-21 15:28:45;loss;RRG;DIGNITAS;Gawfs;4284;Fennec;170;0;0;1;2;9;3;1;0;373;49.38;2117;1231;886;17;80;434;111;323;2;28;36.55;25.93;421;480;89;1584;487904;134.51;41.66;128.31;39.74;60.04;18.6;201.63;62.45;99.5;30.82;21.73;6.73;4.19;0.08;52;138.2;41.38;100.1;29.97;85.4;26.45;237.46;73.55;85.4;26.45;212.31;65.76;110.55;34.24;153.15;47.44;104.06;32.23;65.65;20.33;2846;2793;2882;3757;2;4
be522958-cf24-4b5a-bed4-f2212cfbb61f;g2 dig vs rrg;DFH Stadium;2025-02-21 15:28:45;loss;RRG;DIGNITAS;Rysfox.;4284;Fennec;225;0;0;1;1;9;3;2;0;483;44.81;2371;1566;805;20;73;906;465;441;5;39;24.35;34.44;546;366;45;1638;504705;120.89;37.45;127.4;39.47;74.52;23.08;171.51;53.13;131.82;40.83;19.49;6.04;4.37;0.1;43;117.2;35.09;110.3;33.02;111.29;34.48;211.52;65.52;111.29;34.48;192.3;59.57;130.52;40.43;139.15;43.1;101.98;31.59;81.69;25.31;2865;2839;2893;3696;2;4
be522958-cf24-4b5a-bed4-f2212cfbb61f;g2 dig vs rrg;DFH Stadium;2025-02-21 15:28:45;loss;RRG;DIGNITAS;Rizex;23;Octane;304;0;0;2;2;9;3;0;0;365;54.37;2100;1483;617;20;55;605;357;248;6;23;27.25;48.32;280;541;252;1482;473989;168.06;50.18;122.22;36.49;44.65;13.33;188.44;56.26;128.41;38.34;18.07;5.4;5.23;0.09;57;81.9;24.52;112.4;33.65;106.1;31.68;228.82;68.32;106.1;31.68;209.43;62.53;125.49;37.47;146.33;43.69;112.91;33.71;75.68;22.6;2612;2340;2817;3512;2;0
be522958-cf24-4b5a-bed4-f2212cfbb61f;g2 dig vs rrg;DFH Stadium;2025-02-21 15:28:45;win;DIGNITAS;RRG;ApparentlyJack;4284;Fennec;457;1;1;2;3;5;0;0;33.33;407;54.3;2218;1565;653;19;62;508;287;221;3;21;19.41;60.75;229;388;29;1505;467980;153.72;47.18;131.05;40.22;41.05;12.6;187.55;57.56;119.08;36.55;19.2;5.89;6.54;0.1;65;129.4;38.74;101.3;30.33;77.49;23.78;248.33;76.22;77.49;23.78;213.41;65.5;112.41;34.5;160.25;49.18;106.55;32.7;59.03;18.12;2856;2848;2856;3631;6;3
be522958-cf24-4b5a-bed4-f2212cfbb61f;g2 dig vs rrg;DFH Stadium;2025-02-21 15:28:45;win;DIGNITAS;RRG;joreuz;4284;Fennec;360;1;0;1;4;5;0;0;25;379;56.64;2204;1590;614;21;55;615;423;192;6;17;31.22;49.84;312;542;190;1503;476180;154.74;46.62;125.39;37.78;51.78;15.6;180.62;54.42;120.74;36.38;30.55;9.2;5.5;0.14;39;120.2;35.99;116.4;34.85;88.02;26.52;243.89;73.48;88.02;26.52;221.71;66.8;110.2;33.2;161.65;48.7;106.48;32.08;63.79;19.22;2720;2670;2786;3644;1;1
be522958-cf24-4b5a-bed4-f2212cfbb61f;g2 dig vs rrg;DFH Stadium;2025-02-21 15:28:45;win;DIGNITAS;RRG;stizzy;4284;Fennec;424;1;2;1;2;5;0;0;50;408;49.28;2234;1529;705;19;60;699;440;259;5;23;8.56;63.99;241;235;69;1538;482742;146.95;44.68;132.3;40.22;49.65;15.1;175.59;53.39;133.18;40.49;20.12;6.12;5.23;0.1;54;84.9;25.42;102.1;30.57;71.25;21.66;257.64;78.34;71.25;21.66;209.88;63.81;119.01;36.19;148.32;45.1;109.48;33.29;71.09;21.62;2476;2394;2549;3579;1;2
09165783-b19e-4d8c-b9ca-d20158bc4d63;GAME 4 VIT;DFH Stadium;2025-02-21 15:30:48;loss;GEEKAY ESPORTS;TEAM VITALITY;$ARCHIE;23;Octane;560;2;0;2;7;11;4;1;28.57;478;48.52;3060;2493;567;31;52;560;350;210;5;19;36.87;56.39;397;627;156;1663;543578;126.45;35.84;156.34;44.31;70.01;19.84;200.93;56.95;127.83;36.23;24.04;6.81;5.59;0.11;49;98.8;27.37;135.9;37.65;118.41;33.56;234.39;66.44;118.41;33.56;211.38;59.91;141.42;40.09;155.41;44.05;113.46;32.16;83.93;23.79;2978;2657;3318;3876;1;3
09165783-b19e-4d8c-b9ca-d20158bc4d63;GAME 4 VIT;DFH Stadium;2025-02-21 15:30:48;loss;GEEKAY ESPORTS;TEAM VITALITY;Joyo;4284;Fennec;306;0;2;2;1;11;4;1;0;530;53.83;2890;2052;838;24;76;844;575;269;6;23;20.29;43.97;347;381;25;1617;536640;142.54;39.75;147.18;41.04;68.9;19.21;177.44;49.48;143.42;39.99;37.75;10.53;8.29;0.1;85;124.9;34.6;107.3;29.72;115.77;32.28;242.84;67.72;115.77;32.28;221.2;61.68;137.42;38.32;163.76;45.66;125.89;35.1;68.97;19.23;2765;2546;2983;3726;0;1
09165783-b19e-4d8c-b9ca-d20158bc4d63;GAME 4 VIT;DFH Stadium;2025-02-21 15:30:48;loss;GEEKAY ESPORTS;TEAM VITALITY;oaly.;23;Octane;330;0;0;3;2;11;4;2;0;419;40.28;2376;1429;947;16;77;524;287;237;3;20;38.82;34.85;359;203;14;1574;528277;161.58;44.68;137.41;38;62.64;17.32;187.22;51.77;148.19;40.98;26.23;7.25;7.66;0.11;71;123.4;34.18;92.5;25.62;94.85;26.23;266.79;73.77;94.85;26.23;243.79;67.41;117.84;32.59;190.8;52.76;102.71;28.4;68.12;18.84;2710;2587;2822;3677;1;0
09165783-b19e-4d8c-b9ca-d20158bc4d63;GAME 4 VIT;DFH Stadium;2025-02-21 15:30:48;win;TEAM VITALITY;GEEKAY ESPORTS;ExoTiiK;4284;Fennec;501;1;3;1;5;10;2;0;20;418;47.77;2368;1700;668;19;58;387;200;187;2;16;33.81;58.74;414;220;5;1616;531788;144.23;40.56;149.11;41.93;62.24;17.5;197.82;55.63;128.67;36.19;29.09;8.18;5;0.13;39;103.1;28.56;122.6;33.96;84.55;23.78;271.03;76.22;84.55;23.78;225.22;63.34;130.36;36.66;161.59;45.44;118.56;33.34;75.43;21.21;3023;2905;3153;3607;0;2
09165783-b19e-4d8c-b9ca-d20158bc4d63;GAME 4 VIT;DFH Stadium;2025-02-21 15:30:48;win;TEAM VITALITY;GEEKAY ESPORTS;M0nkey M00n;23;Octane;375;0;0;4;2;10;2;0;0;364;47.21;2260;1328;932;15;77;472;200;272;2;19;49.64;24.04;352;95;0;1558;522240;161.7;44.71;147.38;40.75;52.55;14.53;205.42;56.8;137.04;37.9;19.17;5.3;4.96;0.11;46;120.8;33.46;98.6;27.31;71.28;19.71;290.35;80.29;71.28;19.71;241.87;66.88;119.77;33.12;174.05;48.13;118.43;32.75;69.15;19.12;2639;2452;2778;3537;4;0
09165783-b19e-4d8c-b9ca-d20158bc4d63;GAME 4 VIT;DFH Stadium;2025-02-21 15:30:48;win;TEAM VITALITY;GEEKAY ESPORTS;zen;4284;Fennec;679;3;1;2;4;10;2;2;75;380;43.83;2182;1449;733;17;66;535;279;256;3;22;58.01;51.62;333;291;29;1593;534577;151.44;41.88;145.07;40.12;65.12;18.01;190.94;52.8;140.9;38.96;29.8;8.24;4.19;0.1;44;114.5;31.72;117.7;32.6;73.59;20.35;288.04;79.65;73.59;20.35;225.63;62.39;136;37.61;166.26;45.98;123.59;34.18;71.78;19.85;2946;2835;3059;3632;0;0
e4160963-b64f-4e8d-b4ec-6ac5d7da63b3;synergy;DFH Stadium;2025-02-21 15:32:37;win;NIP;SYNERGY;nass;4284;Fennec;274;0;2;0;2;6;2;0;0;405;51.53;2506;1869;637;23;50;486;345;141;4;12;31.88;84.25;519;465;54;1592;526494;152.35;43.17;144.07;40.82;56.48;16;216.39;61.32;118.47;33.57;18.04;5.11;7.82;0.1;78;133.7;37.66;90.8;25.58;81.15;23;271.75;77;81.15;23;245.13;69.46;107.77;30.54;177.19;50.21;124.25;35.21;51.47;14.58;2896;3025;2775;3697;2;1
e4160963-b64f-4e8d-b4ec-6ac5d7da63b3;synergy;DFH Stadium;2025-02-21 15:32:37;win;NIP;SYNERGY;Oski;4284;Fennec;508;1;1;2;5;6;2;0;20;475;48.66;2748;2048;700;23;65;413;180;233;3;22;32.01;37.58;282;299;130;1546;508073;165.76;47.23;133.23;37.96;51.94;14.8;192.16;54.76;130.76;37.26;28.02;7.98;9.67;0.11;85;106.4;29.97;112.7;31.75;87.25;24.86;263.69;75.14;87.25;24.86;211.15;60.17;139.79;39.83;161.12;45.91;110.13;31.38;79.68;22.71;2682;2600;2760;3634;1;1
e4160963-b64f-4e8d-b4ec-6ac5d7da63b3;synergy;DFH Stadium;2025-02-21 15:32:37;win;NIP;SYNERGY;itachi;23;Octane;529;2;0;2;3;6;2;2;66.67;407;40.14;2192;1483;709;18;59;399;174;225;2;19;58.84;56.1;281;356;25;1497;493917;179.77;50.94;126.83;35.94;46.31;13.12;195.71;55.45;133.58;37.85;23.63;6.7;9.08;0.11;81;97;27.32;133;37.46;103.96;29.46;248.95;70.54;103.96;29.46;210.12;59.55;142.75;40.45;141.81;40.18;132.28;37.48;78.82;22.33;2776;2836;2730;3846;2;2
e4160963-b64f-4e8d-b4ec-6ac5d7da63b3;synergy;DFH Stadium;2025-02-21 15:32:37;loss;SYNERGY;NIP;Dorito;4284;Fennec;238;0;0;2;2;10;3;0;0;460;48.53;2642;1869;773;22;73;616;362;254;4;23;46.63;38.33;574;377;47;1603;534752;153.39;43.1;118.12;33.19;84.42;23.72;181.1;50.88;139.56;39.21;35.27;9.91;5.38;0.11;50;117.1;32.99;103.5;29.15;103.46;29.07;252.47;70.93;103.46;29.07;232.25;65.25;123.69;34.75;178.66;50.19;113.15;31.79;64.13;18.02;2793;3002;2562;3490;2;0
e4160963-b64f-4e8d-b4ec-6ac5d7da63b3;synergy;DFH Stadium;2025-02-21 15:32:37;loss;SYNERGY;NIP;tehqoz;4284;Fennec;406;0;2;1;1;10;3;0;0;416;43.64;2442;1580;862;19;76;206;0;206;0;18;59.56;18.4;236;337;3;1634;535622;135.8;38.81;143.29;40.95;70.81;20.24;158.62;45.33;164.16;46.92;27.11;7.75;7.77;0.08;92;121.9;34.34;111.1;31.3;79.76;22.8;270.13;77.2;79.76;22.8;250.93;71.72;98.96;28.28;181.56;51.89;116.3;33.24;52.03;14.87;2782;2715;2865;3639;1;2
e4160963-b64f-4e8d-b4ec-6ac5d7da63b3;synergy;DFH Stadium;2025-02-21 15:32:37;loss;SYNERGY;NIP;ajg.;4284;Fennec;458;2;0;2;3;10;3;3;66.67;405;45.91;2094;1250;844;18;68;452;208;244;3;21;21.57;25.53;410;572;91;1569;509407;159.62;46.02;128.89;37.16;58.35;16.82;188.56;54.36;135.46;39.05;22.85;6.59;7.23;0.11;64;109;30.7;118.9;33.49;103.52;29.84;243.34;70.16;103.52;29.84;223.54;64.45;123.32;35.55;164.22;47.34;119.38;34.42;63.27;18.24;2746;2556;2958;3442;1;3
c37bfac9-ce6a-48ae-93d6-2598198e6dbd;g3 dig vs rrg;DFH Stadium;2025-02-21 15:35:47;loss;RRG;DIGNITAS;Gawfs;4284;Fennec;253;0;1;2;0;12;2;0;0;387;50.4;2183;1426;757;16;69;402;200;202;2;19;37.52;34.16;256;204;0;1529;488676;155.49;46.46;134.75;40.26;44.42;13.27;179.84;53.74;118.77;35.49;36.05;10.77;5.32;0.09;62;108.2;32.4;123;36.83;115.71;34.58;218.95;65.42;115.71;34.58;264.72;79.1;69.94;20.9;198.92;59.44;105.72;31.59;30.01;8.97;2916;2879;3008;3541;0;0
c37bfac9-ce6a-48ae-93d6-2598198e6dbd;g3 dig vs rrg;DFH Stadium;2025-02-21 15:35:47;loss;RRG;DIGNITAS;Rizex;23;Octane;573;1;0;4;3;12;2;2;33.33;380;54.91;2060;1347;713;18;65;343;200;143;2;12;23.13;56.76;312;408;0;1490;475496;169.93;50.78;101.98;30.47;62.75;18.75;190.56;56.94;124.89;37.32;19.21;5.74;6.04;0.09;67;108.8;32.57;109.7;32.84;107.55;32.14;227.11;67.86;107.55;32.14;264.36;78.99;70.3;21.01;206.97;61.84;88.84;26.55;38.85;11.61;2529;2244;2750;3377;2;0
c37bfac9-ce6a-48ae-93d6-2598198e6dbd;g3 dig vs rrg;DFH Stadium;2025-02-21 15:35:47;loss;RRG;DIGNITAS;Rysfox.;4284;Fennec;254;0;0;2;0;12;2;0;0;419;44.99;2096;1378;718;17;65;298;158;140;2;13;24.09;51.03;317;358;47;1550;491125;154.07;46.46;123.12;37.12;54.45;16.42;180.02;54.28;126.41;38.12;25.21;7.6;8.79;0.11;80;102.5;30.69;86.8;25.99;100.36;30.26;231.28;69.74;100.36;30.26;269.93;81.39;61.71;18.61;199.38;60.12;111.88;33.73;20.39;6.15;2469;2389;2504;3314;1;1
c37bfac9-ce6a-48ae-93d6-2598198e6dbd;g3 dig vs rrg;DFH Stadium;2025-02-21 15:35:47;win;DIGNITAS;RRG;ApparentlyJack;4284;Fennec;393;1;1;1;5;3;1;1;20;482;54.35;2675;1754;921;23;85;850;487;363;6;34;31.2;38.93;410;618;138;1688;539517;114.22;34.13;153.14;45.76;67.29;20.11;194.5;58.12;108.74;32.49;31.42;9.39;7.49;0.1;75;113.3;33.92;103.7;31.05;72.28;21.6;262.37;78.4;72.28;21.6;183.45;54.82;151.21;45.18;126.2;37.71;112.96;33.75;95.5;28.54;3044;2960;3066;3858;0;0
c37bfac9-ce6a-48ae-93d6-2598198e6dbd;g3 dig vs rrg;DFH Stadium;2025-02-21 15:35:47;win;DIGNITAS;RRG;joreuz;4284;Fennec;128;0;1;0;1;3;1;0;0;402;56.98;2319;1513;806;18;68;856;570;286;6;19;28.5;47.17;357;338;40;1530;482360;150.74;45.45;130.35;39.3;50.55;15.24;186.57;56.26;123.16;37.14;21.9;6.6;4.87;0.12;40;112.4;33.65;108.5;32.49;83.13;25.07;248.51;74.93;83.13;25.07;197.12;59.44;134.52;40.56;106.74;32.19;156.37;47.15;68.53;20.66;3217;3321;3177;3785;1;1
c37bfac9-ce6a-48ae-93d6-2598198e6dbd;g3 dig vs rrg;DFH Stadium;2025-02-21 15:35:47;win;DIGNITAS;RRG;stizzy;4284;Fennec;318;1;0;1;6;3;1;0;16.67;413;46.02;2343;1814;529;21;49;394;158;236;2;22;31.09;56.58;295;318;59;1604;503023;132.9;40.44;142.48;43.36;53.23;16.2;180.28;54.86;121.01;36.82;27.32;8.31;6;0.1;60;103.2;30.9;107.3;32.13;62.17;18.92;266.43;81.08;62.17;18.92;168.34;51.23;160.27;48.77;112.8;34.33;121.05;36.84;94.75;28.83;2812;2548;3117;3726;0;2
f4d5941f-9e6a-446b-b252-ca498666e51c;sick g1;DFH Stadium;2025-02-21 16:01:05;win;GEEKAY ESPORTS;REDEMPTION;$ARCHIE;23;Octane;763;2;3;3;5;9;2;0;40;440;41.84;2707;2074;633;23;59;787;536;251;6;24;57.52;40.85;381;246;70;1620;565168;153.34;39.76;154.81;40.14;77.53;20.1;196.13;50.85;156.2;40.5;33.35;8.65;4.59;0.1;47;112.8;29;132.3;34.01;122.31;31.71;263.37;68.29;122.31;31.71;207.76;53.87;177.92;46.13;152.69;39.59;102.52;26.58;130.47;33.83;3019;2963;3207;3971;0;1
f4d5941f-9e6a-446b-b252-ca498666e51c;sick g1;DFH Stadium;2025-02-21 16:01:05;win;GEEKAY ESPORTS;REDEMPTION;oaly.;803;Batmobile (2016);975;5;1;2;8;9;2;1;62.5;425;52.72;2873;1950;923;24;85;1017;618;399;7;37;58.75;30.76;451;491;101;1656;577908;155.14;40.14;155.29;40.18;76.04;19.68;219.53;56.81;144.87;37.49;22.06;5.71;7.22;0.1;69;117.6;30.23;118;30.33;100.49;26;285.97;74;100.49;26;195.49;50.58;190.97;49.42;142.51;36.88;115.49;29.88;128.46;33.24;2977;2995;2942;3841;0;1
f4d5941f-9e6a-446b-b252-ca498666e51c;sick g1;DFH Stadium;2025-02-21 16:01:05;win;GEEKAY ESPORTS;REDEMPTION;Joyo;403;Dominus;323;0;2;1;5;9;2;1;0;465;47.16;2979;2098;881;23;80;933;628;305;7;28;61.45;47.46;278;253;79;1635;573647;152.51;39.33;162.39;41.88;72.83;18.78;200.82;51.79;150.53;38.82;36.38;9.38;7.24;0.09;81;129.3;33.24;102.3;26.3;97.44;25.13;290.29;74.87;97.44;25.13;214.3;55.27;173.43;44.73;151.47;39.07;129.84;33.49;106.42;27.45;2924;2894;2870;3864;3;0
"f4d5941f-9e6a-446b-b252-ca498666e51c;sick g1;DFH Stadium;2025-02-21 16:01:05;loss;REDEMPTION;GEEKAY ESPORTS;""   JWeyts   "";23;Octane;319;0;0;2;3;18;7;2;0;363;51.38;2539;1935;604;26;53;326;194;132;4;11;26.42;52.12;274;429;118;1495;523280;202.34;52.16;130.8;33.72;54.77;14.12;203.86;52.55;159.41;41.09;24.64;6.35;7.1;0.13;56;93.9;24.14;132.4;34.04;131.14;33.81;256.77;66.19;131.14;33.81;279.63;72.09;108.28;27.91;215.13;55.46;107.66;27.75;65.12;16.79;2788;2438;3056;3631;0;0"
f4d5941f-9e6a-446b-b252-ca498666e51c;sick g1;DFH Stadium;2025-02-21 16:01:05;loss;REDEMPTION;GEEKAY ESPORTS;uncle bill;4284;Fennec;705;1;0;7;2;18;7;3;50;350;53.21;2250;1428;822;18;74;172;41;131;1;12;29.85;17.16;147;410;58;1511;523539;188.52;49.16;151.42;39.48;43.56;11.36;198.73;51.82;156.36;40.77;28.41;7.41;7.92;0.08;95;140.1;36.02;97.7;25.12;100.84;26.29;282.66;73.71;100.84;26.29;299.9;78.2;83.6;21.8;241.85;63.06;100.89;26.31;40.76;10.63;3073;3080;3110;3730;2;2
f4d5941f-9e6a-446b-b252-ca498666e51c;sick g1;DFH Stadium;2025-02-21 16:01:05;loss;REDEMPTION;GEEKAY ESPORTS;beasty;4284;Fennec;276;1;0;1;4;18;7;2;25;380;40.5;2661;1746;915;20;81;599;352;247;5;21;79.49;17.58;441;260;147;1564;546517;173.68;44.94;150.8;39.02;62.02;16.05;225.02;58.22;145.4;37.62;16.07;4.16;9.2;0.1;94;127.5;32.78;122.9;31.59;125.44;32.46;261.05;67.54;125.44;32.46;276.75;71.6;109.75;28.4;217.1;56.17;106.53;27.56;62.86;16.26;3236;3099;3353;3748;0;1
f58ad78a-1737-4cca-b264-ef00b607b646;g1;Mannfield (Night);2025-02-21 16:02:39;win;KARMINE CORP;TEAM VITALITY;Atow Rikow !;4284;Fennec;419;1;1;2;3;10;1;1;33.33;409;42.08;2400;1589;811;18;74;685;400;285;4;25;38.22;31.51;540;242;7;1629;523958;141.54;41.15;140.76;40.93;61.64;17.92;183.58;53.38;135.94;39.53;24.41;7.1;6.37;0.1;64;109.4;30.9;112.6;31.81;96.01;27.92;247.92;72.08;96.01;27.92;244.72;71.15;99.21;28.85;199.16;57.91;87.34;25.39;57.43;16.7;2886;2961;2762;3731;1;3
f58ad78a-1737-4cca-b264-ef00b607b646;g1;Mannfield (Night);2025-02-21 16:02:39;win;KARMINE CORP;TEAM VITALITY;Vatira;4284;Fennec;529;3;0;2;3;10;1;0;100;441;47.78;2411;1732;679;19;61;380;269;111;3;10;48.2;25.26;261;186;30;1497;496057;172.67;48.77;135.1;38.16;46.25;13.06;170.53;48.17;163.96;46.31;19.53;5.52;8.43;0.11;76;103.3;29.18;122;34.46;90.7;25.62;263.32;74.38;90.7;25.62;263.31;74.38;90.71;25.62;207.78;58.69;92.82;26.22;53.42;15.09;2749;2621;2928;3689;5;0
f58ad78a-1737-4cca-b264-ef00b607b646;g1;Mannfield (Night);2025-02-21 16:02:39;win;KARMINE CORP;TEAM VITALITY;dralii;23;Octane;627;1;0;4;3;10;1;0;33.33;418;49.07;2407;1661;746;20;69;237;88;149;1;15;48.11;47.56;360;392;35;1590;527439;149.91;42.35;140.47;39.68;63.64;17.98;172.25;48.66;147.92;41.78;33.85;9.56;6.06;0.09;70;118.8;33.56;99.8;28.19;74.41;21.02;279.61;78.98;74.41;21.02;261.8;73.95;92.22;26.05;211.33;59.69;97.79;27.62;44.9;12.68;2963;2761;3098;3683;2;0
f58ad78a-1737-4cca-b264-ef00b607b646;g1;Mannfield (Night);2025-02-21 16:02:39;loss;TEAM VITALITY;KARMINE CORP;M0nkey M00n;23;Octane;404;1;0;2;5;9;5;1;20;404;51.83;2316;1579;737;20;67;352;94;258;1;23;23.51;31.51;366;347;5;1575;501591;144.55;42.37;146.85;43.05;49.73;14.58;194.84;57.12;125.79;36.87;20.5;6.01;5.97;0.12;51;131.9;37.26;75.2;21.24;80.82;23.69;260.31;76.31;80.82;23.69;202.3;59.3;138.83;40.7;137.27;40.24;122.56;35.93;81.3;23.83;2794;2431;3044;3465;0;4
f58ad78a-1737-4cca-b264-ef00b607b646;g1;Mannfield (Night);2025-02-21 16:02:39;loss;TEAM VITALITY;KARMINE CORP;ExoTiiK;4284;Fennec;90;0;0;0;0;9;5;2;0;394;45.4;2485;1756;729;20;59;756;461;295;5;25;61.68;35.33;269;257;38;1552;499089;152.22;44.28;136.94;39.83;54.64;15.89;179.27;52.14;143.18;41.65;21.35;6.21;5.16;0.13;40;110.1;31.1;105.4;29.77;101.41;29.5;242.39;70.5;101.41;29.5;181.69;52.85;162.11;47.15;122.42;35.61;121.79;35.42;99.59;28.97;2811;2819;2712;3541;2;4
f58ad78a-1737-4cca-b264-ef00b607b646;g1;Mannfield (Night);2025-02-21 16:02:39;loss;TEAM VITALITY;KARMINE CORP;zen;4284;Fennec;228;0;1;0;5;9;5;2;0;400;39.1;2288;1398;890;17;70;783;357;426;4;36;50.05;33.75;478;313;48;1576;522522;158.6;44.8;124.04;35.04;71.38;20.16;187.24;52.89;142.59;40.28;24.19;6.83;8.68;0.1;85;103;29.1;148;41.81;126.78;35.81;227.24;64.19;126.78;35.81;167.76;47.39;186.26;52.61;117.43;33.17;118.23;33.4;118.36;33.43;2640;2327;2906;3516;1;0
f701df45-8e8d-4da8-9f45-e546413c6a4e;ascend;DFH Stadium;2025-02-21 16:07:39;loss;ASCEND;NIP;Mat.;4284;Fennec;572;2;0;3;1;11;3;2;200;413;46.32;2319;1390;929;16;83;509;238;271;3;23;27.14;14.3;132;224;61;1480;498504;170.67;47.98;145.78;40.98;39.25;11.03;161.7;45.46;157.75;44.35;36.25;10.19;7.47;0.11;67;84.9;23.92;110.1;31.01;123.22;34.64;232.48;65.36;123.22;34.64;242.48;68.17;113.22;31.83;185.74;52.22;102.65;28.86;67.31;18.92;2423;2116;2643;3251;0;0
f701df45-8e8d-4da8-9f45-e546413c6a4e;ascend;DFH Stadium;2025-02-21 16:07:39;loss;ASCEND;NIP;Nico;4284;Fennec;184;0;0;1;2;11;3;1;0;423;52.66;2658;2131;527;27;47;755;561;194;7;18;26.76;45.38;531;516;148;1568;527635;152.34;42.85;145.83;41.01;57.39;16.14;218.33;61.4;127.13;35.75;10.1;2.84;8.41;0.12;70;141.6;39.89;77.6;21.86;86.95;24.46;268.6;75.54;86.95;24.46;248.62;69.92;106.94;30.08;190.91;53.69;107;30.09;57.64;16.21;2498;2239;2657;3399;1;0
